country,ccode,year,polity,gdppc,pop,continent,regime_type,infant_mort,life_exp,life_exp_female,life_exp_male
Guatemala,90,1980.0,-5.0,1081.7250430049803,7283458.999999998,Americas,competitive authoritarian,86.0,57.272,59.205,55.452
Guatemala,90,1981.0,-5.0,1152.817804033172,7466488.000000006,Americas,competitive authoritarian,83.2,57.719,59.746,55.812
Guatemala,90,1982.0,-7.0,1138.75974075938,7654818.999999996,Americas,authoritarian,80.3,58.183,60.303,56.18600000000001
Guatemala,90,1983.0,-7.0,1153.2376795992416,7847471.9999999935,Americas,authoritarian,77.5,58.661,60.87600000000001,56.573
Guatemala,90,1984.0,-6.0,1177.4364510698103,8042896.999999988,Americas,authoritarian,74.7,59.154,61.465,56.973
Guatemala,90,1985.0,-1.0,1179.803555672721,8240060.000000021,Americas,competitive authoritarian,72.0,59.661,62.069,57.385
Guatemala,90,1986.0,3.0,857.0094669665436,8438603.999999965,Americas,competitive authoritarian,69.3,60.176,62.683,57.802
Guatemala,90,1987.0,3.0,820.03834655152,8639107.999999983,Americas,competitive authoritarian,66.7,60.694,63.304,58.222
Guatemala,90,1988.0,3.0,886.8008271829735,8842575.000000004,Americas,competitive authoritarian,64.1,61.214,63.927,58.642
Guatemala,90,1989.0,3.0,929.3140585368224,9050465.000000002,Americas,competitive authoritarian,61.6,61.735,64.54899999999999,59.06399999999999
Guatemala,90,1990.0,3.0,825.807388097379,9263813.000000015,Americas,competitive authoritarian,59.3,62.261,65.171,59.495
Guatemala,90,1991.0,3.0,991.8622727277805,9483269.999999998,Americas,competitive authoritarian,57.0,62.799,65.796,59.945
Guatemala,90,1992.0,3.0,1075.4282171785278,9708544.000000017,Americas,competitive authoritarian,54.9,63.352,66.42399999999999,60.419
Guatemala,90,1993.0,3.0,1147.0264349739907,9938691.999999939,Americas,competitive authoritarian,52.8,63.92100000000001,67.054,60.919
Guatemala,90,1994.0,3.0,1276.3327268393002,10172297.000000011,Americas,competitive authoritarian,50.8,64.502,67.682,61.444
Guatemala,90,1995.0,3.0,1408.0321798613911,10408489.000000011,Americas,competitive authoritarian,48.9,65.09,68.3,61.987
Guatemala,90,1996.0,8.0,1472.2769543930367,10646674.000000011,Americas,democracy,47.1,65.678,68.903,62.541
Guatemala,90,1997.0,8.0,1633.9726244453905,10887633.99999998,Americas,democracy,45.4,66.257,69.484,63.096
Guatemala,90,1998.0,8.0,1742.0811287966928,11133501.000000013,Americas,democracy,43.7,66.817,70.039,63.64
Guatemala,90,1999.0,8.0,1608.6928898189997,11387202.999999985,Americas,democracy,42.1,67.351,70.561,64.16199999999999
Guatemala,90,2000.0,8.0,1655.5962607170904,11650743.000000019,Americas,democracy,40.6,67.84899999999999,71.046,64.652
Guatemala,90,2001.0,8.0,1568.3762756517804,11924945.999999994,Americas,democracy,39.2,68.304,71.48899999999998,65.1
Guatemala,90,2002.0,8.0,1701.7714911845305,12208847.999999985,Americas,democracy,37.9,68.717,71.892,65.506
Guatemala,90,2003.0,8.0,1753.3494711586202,12500478.000000015,Americas,democracy,36.6,69.092,72.263,65.875
Guatemala,90,2004.0,8.0,1872.737082988399,12796925.000000026,Americas,democracy,35.3,69.437,72.608,66.211
Guatemala,90,2005.0,8.0,2077.834380414544,13096028.0,Americas,democracy,34.1,69.762,72.938,66.527
Guatemala,90,2006.0,8.0,2256.567239644877,13397007.999999996,Americas,democracy,33.0,70.082,73.266,66.836
Guatemala,90,2007.0,8.0,2489.955836367827,13700286.000000017,Americas,democracy,31.9,70.40899999999998,73.60300000000002,67.153
Guatemala,90,2008.0,8.0,2794.2218092223357,14006365.999999972,Americas,democracy,30.8,70.75,73.952,67.487
Guatemala,90,2009.0,8.0,2635.7534744126124,14316207.999999987,Americas,democracy,29.8,71.108,74.315,67.842
Guatemala,90,2010.0,8.0,2825.52406953376,14630417.00000001,Americas,democracy,28.8,71.48100000000002,74.683,68.219
Guatemala,90,2011.0,8.0,3187.845295894119,14948918.999999994,Americas,democracy,27.8,71.861,75.047,68.615
Guatemala,90,2012.0,8.0,3299.6051393637185,15271055.999999996,Americas,democracy,26.8,72.236,75.39399999999998,69.018
Guatemala,90,2013.0,8.0,3452.8289336950497,15596214.000000022,Americas,democracy,25.9,72.596,75.712,69.416
Guatemala,90,2014.0,8.0,3687.7637667659924,15923559.000000006,Americas,democracy,25.1,72.935,76.001,69.804
Guatemala,90,2015.0,8.0,3923.5733436471264,16252429.000000019,Americas,democracy,24.3,73.25,76.262,70.172
Guatemala,90,2016.0,8.0,4146.744128627301,16582469.000000088,Americas,democracy,23.5,73.541,76.498,70.515
Guinea,438,1958.0,-9.0,476.1493818490089,6226572.798387078,Africa,authoritarian,,,,
Guinea,438,1959.0,-9.0,476.1493818490089,6226572.798387078,Africa,authoritarian,,,,
Guinea,438,1960.0,-9.0,476.1493818490089,3577408.9999999995,Africa,authoritarian,,34.89,36.067,33.762
Guinea,438,1961.0,-9.0,476.1493818490089,3633651.99999999,Africa,authoritarian,,35.086,36.252,33.966
Guinea,438,1962.0,-9.0,476.1493818490089,3690664.0000000056,Africa,authoritarian,,35.266,36.42,34.156
Guinea,438,1963.0,-9.0,476.1493818490089,3749505.000000001,Africa,authoritarian,205.9,35.43199999999999,36.573,34.332
Guinea,438,1964.0,-9.0,476.1493818490089,3811658.999999992,Africa,authoritarian,204.2,35.588,36.718,34.498000000000005
Guinea,438,1965.0,-9.0,476.1493818490089,3877805.999999984,Africa,authoritarian,202.4,35.74,36.861,34.656
Guinea,438,1966.0,-9.0,476.1493818490089,3948869.0000000033,Africa,authoritarian,200.7,35.89,37.011,34.806
Guinea,438,1967.0,-9.0,476.1493818490089,4023485.9999999884,Africa,authoritarian,198.8,36.048,37.175,34.956
Guinea,438,1968.0,-9.0,476.1493818490089,4097190.9999999944,Africa,authoritarian,197.0,36.222,37.363,35.115
Guinea,438,1969.0,-9.0,476.1493818490089,4164003.000000003,Africa,authoritarian,195.1,36.421,37.583,35.293
Guinea,438,1970.0,-9.0,476.1493818490089,4219770.00000001,Africa,authoritarian,193.2,36.655,37.841,35.503
Guinea,438,1971.0,-9.0,476.1493818490089,4263840.0,Africa,authoritarian,191.4,36.932,38.141,35.758
Guinea,438,1972.0,-9.0,476.1493818490089,4298091.000000002,Africa,authoritarian,189.5,37.255,38.481,36.062
Guinea,438,1973.0,-9.0,476.1493818490089,4324359.999999999,Africa,authoritarian,187.5,37.624,38.859,36.419
Guinea,438,1974.0,-9.0,476.1493818490089,4345545.000000002,Africa,authoritarian,185.3,38.041,39.277,36.832
Guinea,438,1975.0,-9.0,476.1493818490089,4364514.00000001,Africa,authoritarian,182.9,38.502,39.732,37.294
Guinea,438,1976.0,-9.0,476.1493818490089,4381601.000000011,Africa,authoritarian,180.3,39.0,40.218,37.795
Guinea,438,1977.0,-9.0,476.1493818490089,4398483.999999991,Africa,authoritarian,177.5,39.527,40.733,38.325
Guinea,438,1978.0,-9.0,476.1493818490089,4421134.0,Africa,authoritarian,174.6,40.082,41.278,38.881
Guinea,438,1979.0,-9.0,476.1493818490089,4457077.999999989,Africa,authoritarian,171.5,40.667,41.857,39.463
Guinea,438,1980.0,-9.0,476.1493818490089,4511901.999999991,Africa,authoritarian,168.5,41.3,42.486,40.09
Guinea,438,1981.0,-9.0,476.1493818490089,4589784.000000018,Africa,authoritarian,165.3,42.002,43.18600000000001,40.784
Guinea,438,1982.0,-9.0,476.1493818490089,4690604.999999998,Africa,authoritarian,162.3,42.783,43.963,41.558
Guinea,438,1983.0,-9.0,476.1493818490089,4810496.0,Africa,authoritarian,159.4,43.64,44.81399999999999,42.411
Guinea,438,1984.0,-7.0,476.1493818490089,4943144.000000012,Africa,authoritarian,156.5,44.558,45.72,43.331
Guinea,438,1985.0,-7.0,476.1493818490089,5084766.999999989,Africa,authoritarian,153.8,45.52,46.663,44.304
Guinea,438,1986.0,-7.0,367.6243837732325,5229796.999999988,Africa,authoritarian,151.0,46.503,47.618,45.309
Guinea,438,1987.0,-7.0,379.3634685882922,5381483.000000011,Africa,authoritarian,148.2,47.474,48.552,46.313
Guinea,438,1988.0,-7.0,429.22527674314097,5554882.000000002,Africa,authoritarian,145.3,48.399,49.429,47.282
Guinea,438,1989.0,-7.0,421.44793698128814,5770651.9999999935,Africa,authoritarian,142.4,49.247,50.22,48.18600000000001
Guinea,438,1990.0,-7.0,441.41279326494293,6041093.999999988,Africa,authoritarian,139.2,49.987,50.89100000000001,48.993
Guinea,438,1991.0,-5.0,472.9737936402378,6374328.999999999,Africa,competitive authoritarian,135.7,50.593,51.416,49.681
Guinea,438,1992.0,-5.0,485.9748491030364,6758838.000000012,Africa,competitive authoritarian,132.0,51.066,51.798,50.24800000000001
Guinea,438,1993.0,-5.0,457.7628487508639,7163235.999999987,Africa,competitive authoritarian,128.2,51.413,52.047,50.697
Guinea,438,1994.0,-5.0,448.4475642301399,7544291.000000006,Africa,competitive authoritarian,124.3,51.64,52.172,51.03100000000001
Guinea,438,1995.0,-1.0,469.27610142223057,7871172.99999999,Africa,competitive authoritarian,120.4,51.744,52.17100000000001,51.245
Guinea,438,1996.0,-1.0,475.746391897197,8132552.000000006,Africa,competitive authoritarian,116.6,51.727,52.04600000000001,51.339
Guinea,438,1997.0,-1.0,453.8011509589479,8337987.999999994,Africa,competitive authoritarian,112.7,51.61600000000001,51.82899999999999,51.339
Guinea,438,1998.0,-1.0,421.9982034045575,8503296.999999987,Africa,competitive authoritarian,108.7,51.456,51.57100000000001,51.28100000000001
Guinea,438,1999.0,-1.0,399.97396436699887,8653768.999999998,Africa,competitive authoritarian,104.8,51.295,51.326,51.206
Guinea,438,2000.0,-1.0,340.0516917504863,8808546.000000006,Africa,competitive authoritarian,100.9,51.203,51.182,51.166
Guinea,438,2001.0,-1.0,315.8398003237259,8971139.000000006,Africa,competitive authoritarian,97.1,51.255,51.229,51.217
Guinea,438,2002.0,-1.0,322.81117097408907,9137345.000000006,Africa,competitive authoritarian,93.3,51.484,51.506,51.386
Guinea,438,2003.0,-1.0,370.193178116151,9309848.000000013,Africa,competitive authoritarian,89.7,51.901,52.02,51.68899999999999
Guinea,438,2004.0,-1.0,386.32882825339715,9490229.000000002,Africa,competitive authoritarian,86.5,52.499,52.753,52.13
Guinea,438,2005.0,-1.0,303.42449798581964,9679745.000000017,Africa,competitive authoritarian,83.6,53.238,53.643,52.694
Guinea,438,2006.0,-1.0,427.0691858527016,9881427.999999987,Africa,competitive authoritarian,81.1,54.052,54.597,53.346
Guinea,438,2007.0,-1.0,622.1516671775843,10096726.999999959,Africa,competitive authoritarian,79.0,54.864,55.51300000000001,54.038
Guinea,438,2008.0,-1.0,674.5971067959417,10323141.999999983,Africa,competitive authoritarian,77.2,55.614,56.317,54.725
Guinea,438,2009.0,-1.0,636.2717094662377,10556524.000000015,Africa,competitive authoritarian,75.6,56.279,56.98,55.386
Guinea,438,2010.0,1.0,635.6714852401376,10794170.000000017,Africa,competitive authoritarian,74.2,56.861,57.514,56.01600000000001
Guinea,438,2011.0,1.0,614.8694482363198,11035169.999999998,Africa,competitive authoritarian,72.9,57.387,57.963,56.622
Guinea,438,2012.0,1.0,654.7998026943857,11281469.000000004,Africa,competitive authoritarian,71.7,57.905,58.402,57.222
Guinea,438,2013.0,4.0,726.0940746704974,11536615.0,Africa,competitive authoritarian,70.6,58.447,58.883,57.824
Guinea,438,2014.0,4.0,744.6823177927267,11805509.00000002,Africa,competitive authoritarian,69.6,59.01600000000001,59.417,58.423
Guinea,438,2015.0,4.0,725.0646897156059,12091532.999999972,Africa,competitive authoritarian,68.5,59.598,59.993,59.003
Guinea,438,2016.0,4.0,661.5277734053609,12395923.999999942,Africa,competitive authoritarian,67.5,60.17,60.585,59.54600000000001
Haiti,41,1820.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1821.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1822.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1823.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1824.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1825.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1826.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1827.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1828.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1829.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1830.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1831.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1832.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1833.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1834.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1835.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1836.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1837.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1838.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1839.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1840.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1841.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1842.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1843.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1844.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1845.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1846.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1847.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1848.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1849.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1850.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1851.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1852.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1853.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1854.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1855.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1856.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1857.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1858.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1859.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1860.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1861.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1862.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1863.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1864.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1865.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1866.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1867.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1868.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1869.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1870.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1871.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1872.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1873.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1874.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1875.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1876.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1877.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1878.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1879.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1880.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1881.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1882.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1883.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1884.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1885.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1886.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1887.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1888.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1889.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1890.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1891.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1892.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1893.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1894.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1895.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1896.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1897.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1898.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1899.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1900.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1901.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1902.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1903.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1904.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1905.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1906.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1907.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1908.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1909.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1910.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1911.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1912.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1913.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1914.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1915.0,-2.8341968911917097,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1916.0,-2.8341968911917097,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1917.0,-2.8341968911917097,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1918.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1919.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1920.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1921.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1922.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1923.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1924.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1925.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1926.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1927.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1928.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1929.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1930.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1931.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1932.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1933.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1934.0,2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1935.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1936.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1937.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1938.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1939.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1940.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1941.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1942.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1943.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1944.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1945.0,0.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1946.0,-1.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1947.0,-2.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1948.0,-3.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1949.0,-4.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1950.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1951.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1952.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1953.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1954.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1955.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1956.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1957.0,-5.0,495.7144986335993,6671581.676142085,Americas,competitive authoritarian,,,,
Haiti,41,1958.0,-8.0,495.7144986335993,6671581.676142085,Americas,authoritarian,,,,
Haiti,41,1959.0,-8.0,495.7144986335993,6671581.676142085,Americas,authoritarian,,,,
Haiti,41,1960.0,-8.0,495.7144986335993,3866158.9999999925,Americas,authoritarian,189.1,41.762,43.262,40.315
Haiti,41,1961.0,-9.0,495.7144986335993,3943364.000000003,Americas,authoritarian,186.3,42.182,43.74,40.681
Haiti,41,1962.0,-9.0,495.7144986335993,4022592.999999997,Americas,authoritarian,183.6,42.591,44.198,41.045
Haiti,41,1963.0,-9.0,495.7144986335993,4103729.9999999995,Americas,authoritarian,181.0,43.0,44.639,41.422
Haiti,41,1964.0,-9.0,495.7144986335993,4186639.9999999944,Americas,authoritarian,178.2,43.414,45.06800000000001,41.822
Haiti,41,1965.0,-9.0,495.7144986335993,4271133.000000002,Americas,authoritarian,175.4,43.837,45.483,42.252
Haiti,41,1966.0,-9.0,495.7144986335993,4357483.999999999,Americas,authoritarian,172.6,44.267,45.88,42.71100000000001
Haiti,41,1967.0,-9.0,495.7144986335993,4445529.999999991,Americas,authoritarian,169.6,44.7,46.26,43.19300000000001
Haiti,41,1968.0,-9.0,495.7144986335993,4534234.000000009,Americas,authoritarian,166.7,45.13399999999999,46.627,43.68899999999999
Haiti,41,1969.0,-9.0,495.7144986335993,4622208.000000004,Americas,authoritarian,163.6,45.573,46.993,44.197
Haiti,41,1970.0,-9.0,495.7144986335993,4708641.999999993,Americas,authoritarian,160.4,46.027,47.378,44.715
Haiti,41,1971.0,-10.0,495.7144986335993,4793154.999999997,Americas,authoritarian,157.2,46.508,47.807,45.244
Haiti,41,1972.0,-10.0,495.7144986335993,4876560.0000000205,Americas,authoritarian,153.8,47.019,48.29,45.78100000000001
Haiti,41,1973.0,-10.0,495.7144986335993,4960656.999999987,Americas,authoritarian,150.4,47.559,48.82899999999999,46.319
Haiti,41,1974.0,-10.0,495.7144986335993,5047944.0,Americas,authoritarian,147.1,48.119,49.414,46.853
Haiti,41,1975.0,-10.0,495.7144986335993,5140357.000000013,Americas,authoritarian,143.8,48.683,50.024,47.372
Haiti,41,1976.0,-10.0,495.7144986335993,5238244.999999993,Americas,authoritarian,140.5,49.232,50.627,47.86600000000001
Haiti,41,1977.0,-9.0,495.7144986335993,5341419.0,Americas,authoritarian,137.3,49.746,51.192,48.32899999999999
